Energy_eV,Gd_0.1pct_Sigma_total_cm-1,Gd_0.1pct_Sigma_dopant_cm-1,Gd_0.3pct_Sigma_total_cm-1,Gd_0.3pct_Sigma_dopant_cm-1,Gd_0.5pct_Sigma_total_cm-1,Gd_0.5pct_Sigma_dopant_cm-1,B_0.1pct_Sigma_total_cm-1,B_0.1pct_Sigma_dopant_cm-1,B_0.3pct_Sigma_total_cm-1,B_0.3pct_Sigma_dopant_cm-1,B_0.5pct_Sigma_total_cm-1,B_0.5pct_Sigma_dopant_cm-1,Li_0.1pct_Sigma_total_cm-1,Li_0.1pct_Sigma_dopant_cm-1,Li_0.3pct_Sigma_total_cm-1,Li_0.3pct_Sigma_dopant_cm-1,Li_0.5pct_Sigma_total_cm-1,Li_0.5pct_Sigma_dopant_cm-1
1.065128e+02,3.558725e-04,1.412167e-05,3.834316e-04,4.236501e-05,4.109908e-04,7.060836e-05,3.729400e-03,3.387649e-03,1.050401e-02,1.016295e-02,1.727863e-02,1.693825e-02,1.704007e-03,1.362256e-03,4.427834e-03,4.086767e-03,7.151661e-03,6.811279e-03
1.080327e+02,3.561339e-04,1.679566e-05,3.890459e-04,5.038699e-05,4.219579e-04,8.397832e-05,3.702212e-03,3.362874e-03,1.042728e-02,1.008862e-02,1.715235e-02,1.681437e-02,1.691877e-03,1.352539e-03,4.396276e-03,4.057617e-03,7.100674e-03,6.762695e-03
1.095744e+02,4.989896e-04,1.620470e-04,8.224091e-04,4.861411e-04,1.145829e-03,8.102352e-04,3.675041e-03,3.338099e-03,1.035056e-02,1.001430e-02,1.702609e-02,1.669049e-02,1.679765e-03,1.342822e-03,4.364735e-03,4.028467e-03,7.049705e-03,6.714111e-03
1.111380e+02,3.570579e-04,2.249394e-05,4.013760e-04,6.748182e-05,4.456941e-04,1.124697e-04,3.648612e-03,3.314048e-03,1.027604e-02,9.942144e-03,1.690346e-02,1.657024e-02,1.667796e-03,1.333232e-03,4.333590e-03,3.999696e-03,6.999384e-03,6.666159e-03
1.127239e+02,3.510623e-04,1.886011e-05,3.881174e-04,5.658032e-05,4.251726e-04,9.430053e-05,3.624129e-03,3.291927e-03,1.020732e-02,9.875781e-03,1.679051e-02,1.645964e-02,1.656205e-03,1.324003e-03,4.303546e-03,3.972008e-03,6.950886e-03,6.620014e-03
1.143325e+02,3.460472e-04,1.619024e-05,3.777673e-04,4.857071e-05,4.094874e-04,8.095119e-05,3.598624e-03,3.268767e-03,1.013550e-02,9.806302e-03,1.667237e-02,1.634384e-02,1.644630e-03,1.314773e-03,4.273515e-03,3.944318e-03,6.902400e-03,6.573864e-03
1.159641e+02,3.510858e-04,2.355765e-05,3.975454e-04,7.067295e-05,4.440050e-04,1.177882e-04,3.573136e-03,3.245607e-03,1.006369e-02,9.736822e-03,1.655425e-02,1.622804e-02,1.633072e-03,1.305544e-03,4.243504e-03,3.916631e-03,6.853936e-03,6.527719e-03
1.176189e+02,3.322835e-04,7.067461e-06,3.457673e-04,2.120238e-05,3.592511e-04,3.533731e-05,3.547663e-03,3.222447e-03,9.991907e-03,9.667342e-03,1.643615e-02,1.611224e-02,1.621530e-03,1.296314e-03,4.213506e-03,3.888941e-03,6.805483e-03,6.481569e-03
1.192973e+02,3.341101e-04,1.118997e-05,3.558436e-04,3.356991e-05,3.775770e-04,5.594986e-05,3.522208e-03,3.199288e-03,9.920136e-03,9.597863e-03,1.631806e-02,1.599644e-02,1.610005e-03,1.287085e-03,4.183528e-03,3.861254e-03,6.757051e-03,6.435423e-03
1.209997e+02,1.317614e-03,9.969731e-04,3.310918e-03,2.990919e-03,5.304222e-03,4.984865e-03,3.496768e-03,3.176128e-03,9.848382e-03,9.528383e-03,1.619999e-02,1.588064e-02,1.598495e-03,1.277855e-03,4.153563e-03,3.833564e-03,6.708630e-03,6.389273e-03
1.227263e+02,3.416136e-04,2.323668e-05,3.874496e-04,6.971003e-05,4.332856e-04,1.161834e-04,3.471288e-03,3.152911e-03,9.776474e-03,9.458734e-03,1.608166e-02,1.576456e-02,1.587003e-03,1.268626e-03,4.123616e-03,3.805877e-03,6.660230e-03,6.343128e-03
1.244776e+02,6.164220e-04,3.002926e-04,1.216374e-03,9.008778e-04,1.816327e-03,1.501463e-03,3.446806e-03,3.130677e-03,9.707527e-03,9.392030e-03,1.596825e-02,1.565338e-02,1.575882e-03,1.259752e-03,4.094753e-03,3.779256e-03,6.613624e-03,6.298761e-03
1.262539e+02,4.158538e-04,1.019562e-04,6.191377e-04,3.058685e-04,8.224216e-04,5.097808e-04,3.422567e-03,3.108669e-03,9.639277e-03,9.326008e-03,1.585599e-02,1.554335e-02,1.564817e-03,1.250919e-03,4.066027e-03,3.752758e-03,6.567237e-03,6.254596e-03
1.280556e+02,3.156106e-04,3.929034e-06,3.228447e-04,1.178710e-05,3.300788e-04,1.964517e-05,3.398343e-03,3.086661e-03,9.571042e-03,9.259984e-03,1.574374e-02,1.543331e-02,1.553768e-03,1.242086e-03,4.037317e-03,3.726259e-03,6.520866e-03,6.210432e-03
1.298829e+02,3.695924e-04,6.011108e-05,4.891950e-04,1.803332e-04,6.087976e-04,3.005554e-04,3.374135e-03,3.064653e-03,9.502822e-03,9.193960e-03,1.563151e-02,1.532327e-02,1.542736e-03,1.233254e-03,4.008625e-03,3.699763e-03,6.474514e-03,6.166272e-03
1.317364e+02,3.179503e-04,1.065382e-05,3.386427e-04,3.196146e-05,3.593352e-04,5.326910e-05,3.349942e-03,3.042645e-03,9.434618e-03,9.127936e-03,1.551929e-02,1.521323e-02,1.531718e-03,1.224422e-03,3.979946e-03,3.673265e-03,6.428174e-03,6.122108e-03
1.336163e+02,3.165358e-04,1.140871e-05,3.387423e-04,3.422613e-05,3.609489e-04,5.704354e-05,3.327172e-03,3.022045e-03,9.370650e-03,9.066134e-03,1.541413e-02,1.511022e-02,1.521013e-03,1.215886e-03,3.952174e-03,3.647657e-03,6.383334e-03,6.079429e-03
1.355230e+02,3.059735e-04,3.000506e-06,3.113680e-04,9.001517e-06,3.167624e-04,1.500253e-05,3.303747e-03,3.000774e-03,9.304688e-03,9.002322e-03,1.530563e-02,1.500387e-02,1.510366e-03,1.207392e-03,3.924544e-03,3.622177e-03,6.338722e-03,6.036962e-03
1.374569e+02,3.298730e-04,2.903882e-05,3.873484e-04,8.711646e-05,4.448237e-04,1.451941e-04,3.280314e-03,2.979480e-03,9.238671e-03,8.938439e-03,1.519703e-02,1.489740e-02,1.499733e-03,1.198899e-03,3.896929e-03,3.596698e-03,6.294126e-03,5.994496e-03
1.394184e+02,3.784806e-04,7.977011e-05,5.374228e-04,2.393103e-04,6.963650e-04,3.988506e-04,3.256896e-03,2.958185e-03,9.172668e-03,8.874556e-03,1.508844e-02,1.479093e-02,1.489116e-03,1.190406e-03,3.869330e-03,3.571218e-03,6.249544e-03,5.952029e-03
1.414079e+02,3.529931e-04,5.639137e-05,4.651820e-04,1.691741e-04,5.773709e-04,2.819568e-04,3.233492e-03,2.936890e-03,9.106679e-03,8.810671e-03,1.497987e-02,1.468445e-02,1.478514e-03,1.181913e-03,3.841746e-03,3.545738e-03,6.204977e-03,5.909563e-03
1.434258e+02,4.226593e-04,1.281514e-04,6.783725e-04,3.844543e-04,9.340858e-04,6.407572e-04,3.210104e-03,2.915596e-03,9.040707e-03,8.746788e-03,1.487131e-02,1.457798e-02,1.467927e-03,1.173419e-03,3.814176e-03,3.520258e-03,6.160425e-03,5.867096e-03
1.454725e+02,3.201459e-04,2.771718e-05,3.749948e-04,8.315153e-05,4.298437e-04,1.385859e-04,3.188303e-03,2.895875e-03,8.979467e-03,8.687624e-03,1.477063e-02,1.447937e-02,1.457636e-03,1.165207e-03,3.787464e-03,3.495621e-03,6.117293e-03,5.826035e-03
1.475484e+02,3.034559e-04,1.309159e-05,3.290578e-04,3.927477e-05,3.546596e-04,6.545795e-05,3.166269e-03,2.875905e-03,8.917497e-03,8.627714e-03,1.466873e-02,1.437952e-02,1.447408e-03,1.157044e-03,3.760915e-03,3.471132e-03,6.074421e-03,5.785219e-03
1.496539e+02,7.847162e-04,4.964017e-04,1.776942e-03,1.489205e-03,2.769169e-03,2.482009e-03,3.144249e-03,2.855935e-03,8.855542e-03,8.567805e-03,1.456683e-02,1.427967e-02,1.437196e-03,1.148882e-03,3.734382e-03,3.446645e-03,6.031568e-03,5.744408e-03
1.517895e+02,2.958577e-04,9.578674e-06,3.144420e-04,2.873602e-05,3.330262e-04,4.789337e-05,3.122245e-03,2.835966e-03,8.793603e-03,8.507897e-03,1.446496e-02,1.417983e-02,1.426998e-03,1.140719e-03,3.707861e-03,3.422156e-03,5.988725e-03,5.703593e-03
1.539555e+02,3.214803e-04,3.722217e-05,3.953555e-04,1.116665e-04,4.692308e-04,1.861109e-04,3.100254e-03,2.815996e-03,8.731676e-03,8.447987e-03,1.436310e-02,1.407998e-02,1.416814e-03,1.132556e-03,3.681358e-03,3.397669e-03,5.945901e-03,5.662781e-03
1.561525e+02,3.488360e-04,6.658465e-05,4.814402e-04,1.997539e-04,6.140444e-04,3.329232e-04,3.077694e-03,2.795443e-03,8.668014e-03,8.386328e-03,1.425833e-02,1.397721e-02,1.406832e-03,1.124581e-03,3.655429e-03,3.373743e-03,5.904025e-03,5.622904e-03
1.583808e+02,2.833769e-04,3.118155e-06,2.890521e-04,9.354465e-06,2.947274e-04,1.559077e-05,3.054733e-03,2.774474e-03,8.603119e-03,8.323422e-03,1.415151e-02,1.387237e-02,1.396998e-03,1.116739e-03,3.629916e-03,3.350218e-03,5.862833e-03,5.583697e-03
1.606408e+02,2.892164e-04,1.093601e-05,3.105313e-04,3.280803e-05,3.318462e-04,5.468005e-05,3.032452e-03,2.754172e-03,8.540240e-03,8.262516e-03,1.404803e-02,1.377086e-02,1.387178e-03,1.108898e-03,3.604417e-03,3.326694e-03,5.821655e-03,5.544489e-03
1.629332e+02,2.797089e-04,3.393151e-06,2.859420e-04,1.017945e-05,2.921752e-04,1.696576e-05,3.011062e-03,2.734746e-03,8.480001e-03,8.204239e-03,1.394894e-02,1.367373e-02,1.377372e-03,1.101056e-03,3.578932e-03,3.303169e-03,5.780491e-03,5.505282e-03
1.652583e+02,3.251108e-04,5.074573e-05,4.260530e-04,1.522372e-04,5.269951e-04,2.537286e-04,2.989623e-03,2.715258e-03,8.419591e-03,8.145775e-03,1.384956e-02,1.357629e-02,1.367580e-03,1.093215e-03,3.553460e-03,3.279645e-03,5.739341e-03,5.466074e-03
1.676165e+02,2.812687e-04,8.840447e-06,2.984042e-04,2.652134e-05,3.155396e-04,4.420224e-05,2.968198e-03,2.695770e-03,8.359192e-03,8.087309e-03,1.375019e-02,1.347885e-02,1.357802e-03,1.085373e-03,3.528003e-03,3.256120e-03,5.698204e-03,5.426867e-03
1.700084e+02,2.927924e-04,2.228741e-05,3.368256e-04,6.686222e-05,3.808589e-04,1.114370e-04,2.947414e-03,2.676909e-03,8.300689e-03,8.030726e-03,1.365397e-02,1.338454e-02,1.348176e-03,1.077671e-03,3.502975e-03,3.233012e-03,5.657774e-03,5.388353e-03
1.724344e+02,2.776919e-04,9.096493e-06,2.953471e-04,2.728948e-05,3.130024e-04,4.548247e-05,2.926926e-03,2.658331e-03,8.243051e-03,7.974993e-03,1.355918e-02,1.329166e-02,1.338780e-03,1.070185e-03,3.478612e-03,3.210554e-03,5.618443e-03,5.350923e-03
1.748951e+02,2.715231e-04,4.823913e-06,2.806370e-04,1.447174e-05,2.897509e-04,2.411956e-05,2.906261e-03,2.639562e-03,8.184851e-03,7.918686e-03,1.346344e-02,1.319781e-02,1.329399e-03,1.062700e-03,3.454264e-03,3.188099e-03,5.579130e-03,5.313498e-03
1.773908e+02,2.706020e-04,5.785546e-06,2.816429e-04,1.735664e-05,2.926838e-04,2.892773e-05,2.885609e-03,2.620792e-03,8.126663e-03,7.862377e-03,1.336772e-02,1.310396e-02,1.320030e-03,1.055214e-03,3.429928e-03,3.165641e-03,5.539825e-03,5.276069e-03
1.799222e+02,2.722652e-04,9.318263e-06,2.903753e-04,2.795479e-05,3.084854e-04,4.659132e-05,2.864969e-03,2.602023e-03,8.068488e-03,7.806068e-03,1.327201e-02,1.301011e-02,1.310676e-03,1.047729e-03,3.405607e-03,3.143187e-03,5.500538e-03,5.238644e-03
1.824897e+02,3.001074e-04,3.901677e-05,3.776182e-04,1.170503e-04,4.551290e-04,1.950838e-04,2.844344e-03,2.583253e-03,8.010328e-03,7.749760e-03,1.317631e-02,1.291627e-02,1.301334e-03,1.040243e-03,3.381297e-03,3.120729e-03,5.461260e-03,5.201215e-03
1.850938e+02,3.547362e-04,9.548871e-05,5.451946e-04,2.864661e-04,7.356530e-04,4.774436e-04,2.823731e-03,2.564484e-03,7.952180e-03,7.693451e-03,1.308063e-02,1.282242e-02,1.292006e-03,1.032758e-03,3.357003e-03,3.098274e-03,5.422000e-03,5.163790e-03
1.877351e+02,2.956672e-04,3.824992e-05,3.716517e-04,1.147498e-04,4.476362e-04,1.912496e-04,2.803992e-03,2.546574e-03,7.896625e-03,7.639723e-03,1.298926e-02,1.273287e-02,1.282867e-03,1.025450e-03,3.333250e-03,3.076349e-03,5.383634e-03,5.127248e-03
1.904141e+02,2.954938e-04,3.989372e-05,3.747695e-04,1.196811e-04,4.540452e-04,1.994686e-04,2.784625e-03,2.529025e-03,7.842164e-03,7.587075e-03,1.289970e-02,1.264513e-02,1.273927e-03,1.018327e-03,3.310069e-03,3.054980e-03,5.346211e-03,5.091634e-03
1.931313e+02,2.925927e-04,3.879707e-05,3.696787e-04,1.163912e-04,4.467648e-04,1.939854e-04,2.764933e-03,2.511138e-03,7.786700e-03,7.533413e-03,1.280847e-02,1.255569e-02,1.265001e-03,1.011205e-03,3.286903e-03,3.033615e-03,5.308805e-03,5.056025e-03
1.958873e+02,3.560360e-04,1.040321e-04,5.635958e-04,3.120963e-04,7.711555e-04,5.201606e-04,2.745254e-03,2.493250e-03,7.731250e-03,7.479750e-03,1.271725e-02,1.246625e-02,1.256087e-03,1.004083e-03,3.263749e-03,3.012250e-03,5.271411e-03,5.020416e-03
1.986826e+02,2.873923e-04,3.716739e-05,3.612261e-04,1.115022e-04,4.350599e-04,1.858369e-04,2.725588e-03,2.475363e-03,7.675812e-03,7.426088e-03,1.262604e-02,1.237681e-02,1.247185e-03,9.969605e-04,3.240606e-03,2.990882e-03,5.234026e-03,4.984803e-03
2.015178e+02,2.850256e-04,3.656714e-05,3.576624e-04,1.097014e-04,4.302993e-04,1.828357e-04,2.705934e-03,2.457476e-03,7.620388e-03,7.372427e-03,1.253484e-02,1.228738e-02,1.238297e-03,9.898387e-04,3.217477e-03,2.969516e-03,5.196657e-03,4.949194e-03
2.043935e+02,3.023985e-04,5.569404e-05,4.132926e-04,1.670821e-04,5.241868e-04,2.784702e-04,2.686293e-03,2.439588e-03,7.564975e-03,7.318765e-03,1.244366e-02,1.219794e-02,1.229420e-03,9.827160e-04,3.194359e-03,2.948148e-03,5.159297e-03,4.913580e-03
2.073102e+02,2.866659e-04,4.170309e-05,3.695817e-04,1.251093e-04,4.524974e-04,2.085155e-04,2.667144e-03,2.422181e-03,7.511017e-03,7.266544e-03,1.235489e-02,1.211091e-02,1.220666e-03,9.757037e-04,3.171583e-03,2.927111e-03,5.122500e-03,4.878518e-03
2.102685e+02,2.853889e-04,4.215544e-05,3.692129e-04,1.264663e-04,4.530368e-04,2.107772e-04,2.648694e-03,2.405460e-03,7.459127e-03,7.216381e-03,1.226956e-02,1.202730e-02,1.212112e-03,9.688781e-04,3.149381e-03,2.906634e-03,5.086650e-03,4.844390e-03
2.132690e+02,2.770322e-04,3.551580e-05,3.475803e-04,1.065474e-04,4.181284e-04,1.775790e-04,2.629804e-03,2.388288e-03,7.405896e-03,7.164863e-03,1.218199e-02,1.194144e-02,1.203569e-03,9.620525e-04,3.127190e-03,2.886158e-03,5.050812e-03,4.810263e-03
2.163124e+02,3.017377e-04,6.192632e-05,4.251102e-04,1.857790e-04,5.484827e-04,3.096316e-04,2.610927e-03,2.371115e-03,7.352678e-03,7.113346e-03,1.209443e-02,1.185558e-02,1.195038e-03,9.552269e-04,3.105012e-03,2.865681e-03,5.014986e-03,4.776135e-03
2.193992e+02,2.995008e-04,6.138245e-05,4.217890e-04,1.841474e-04,5.440772e-04,3.069123e-04,2.592061e-03,2.353943e-03,7.299470e-03,7.061828e-03,1.200688e-02,1.176971e-02,1.186520e-03,9.484013e-04,3.082846e-03,2.845204e-03,4.979172e-03,4.742007e-03
2.225300e+02,2.972760e-04,6.083859e-05,4.184798e-04,1.825158e-04,5.396837e-04,3.041930e-04,2.573878e-03,2.337440e-03,7.248284e-03,7.012320e-03,1.192269e-02,1.168720e-02,1.178144e-03,9.417071e-04,3.061085e-03,2.825121e-03,4.944026e-03,4.708535e-03
2.257055e+02,2.950630e-04,6.029473e-05,4.151825e-04,1.808842e-04,5.353019e-04,3.014737e-04,2.556204e-03,2.321435e-03,7.198605e-03,6.964306e-03,1.184101e-02,1.160718e-02,1.169903e-03,9.351351e-04,3.039704e-03,2.805405e-03,4.909504e-03,4.675676e-03
2.289264e+02,2.928713e-04,5.976046e-05,4.119255e-04,1.792814e-04,5.309798e-04,2.988023e-04,2.537994e-03,2.304883e-03,7.147292e-03,6.914648e-03,1.175659e-02,1.152441e-02,1.161674e-03,9.285633e-04,3.018334e-03,2.785690e-03,4.874994e-03,4.642816e-03
2.321931e+02,2.906929e-04,5.922763e-05,4.086848e-04,1.776829e-04,5.266766e-04,2.961382e-04,2.519796e-03,2.288331e-03,7.095994e-03,6.864992e-03,1.167219e-02,1.144165e-02,1.153457e-03,9.219913e-04,2.996976e-03,2.765974e-03,4.840495e-03,4.609957e-03
2.355065e+02,2.885365e-04,5.870528e-05,4.054869e-04,1.761158e-04,5.224374e-04,2.935264e-04,2.501610e-03,2.271778e-03,7.044706e-03,6.815335e-03,1.158780e-02,1.135889e-02,1.145251e-03,9.154194e-04,2.975629e-03,2.746258e-03,4.806008e-03,4.577097e-03
2.388672e+02,2.863922e-04,5.818346e-05,4.023022e-04,1.745504e-04,5.182122e-04,2.909173e-04,2.483435e-03,2.255226e-03,6.993431e-03,6.765679e-03,1.150343e-02,1.127613e-02,1.137056e-03,9.088475e-04,2.954294e-03,2.726542e-03,4.771532e-03,4.544237e-03
2.422759e+02,2.842633e-04,5.766565e-05,3.991409e-04,1.729970e-04,5.140186e-04,2.883283e-04,2.466170e-03,2.239572e-03,6.944861e-03,6.718717e-03,1.142355e-02,1.119786e-02,1.129060e-03,9.024626e-04,2.933532e-03,2.707388e-03,4.738003e-03,4.512313e-03
2.457331e+02,2.821518e-04,5.715385e-05,3.960091e-04,1.714616e-04,5.098664e-04,2.857693e-04,2.449221e-03,2.224223e-03,6.897216e-03,6.672668e-03,1.134521e-02,1.112111e-02,1.121157e-03,8.961594e-04,2.913026e-03,2.688478e-03,4.704894e-03,4.480797e-03
2.492398e+02,2.800534e-04,5.664382e-05,3.928938e-04,1.699315e-04,5.057341e-04,2.832191e-04,2.431720e-03,2.208310e-03,6.847893e-03,6.624930e-03,1.126407e-02,1.104155e-02,1.113266e-03,8.898562e-04,2.892531e-03,2.669569e-03,4.671796e-03,4.449281e-03
2.527964e+02,2.779755e-04,5.614305e-05,3.898175e-04,1.684292e-04,5.016595e-04,2.807153e-04,2.414230e-03,2.192397e-03,6.798581e-03,6.577192e-03,1.118293e-02,1.096199e-02,1.105385e-03,8.835530e-04,2.872047e-03,2.650659e-03,4.638709e-03,4.417765e-03
2.564038e+02,2.759105e-04,5.564413e-05,3.867578e-04,1.669324e-04,4.976051e-04,2.782206e-04,2.396751e-03,2.176485e-03,6.749280e-03,6.529454e-03,1.110181e-02,1.088242e-02,1.097516e-03,8.772497e-04,2.851575e-03,2.631749e-03,4.605633e-03,4.386249e-03
2.600627e+02,2.738639e-04,5.515252e-05,3.837311e-04,1.654576e-04,4.935983e-04,2.757626e-04,2.379284e-03,2.160572e-03,6.699990e-03,6.481717e-03,1.102070e-02,1.080286e-02,1.089658e-03,8.709465e-04,2.831113e-03,2.612840e-03,4.572568e-03,4.354733e-03
2.637738e+02,2.718283e-04,5.466092e-05,3.807154e-04,1.639827e-04,4.896024e-04,2.733046e-04,2.363043e-03,2.145875e-03,6.654358e-03,6.437626e-03,1.094567e-02,1.072938e-02,1.082049e-03,8.648815e-04,2.811377e-03,2.594644e-03,4.540705e-03,4.324407e-03
2.675379e+02,2.698036e-04,5.416931e-05,3.777105e-04,1.625079e-04,4.856174e-04,2.708465e-04,2.347043e-03,2.131408e-03,6.609428e-03,6.394225e-03,1.087181e-02,1.065704e-02,1.074504e-03,8.588700e-04,2.791812e-03,2.576610e-03,4.509121e-03,4.294350e-03
2.713557e+02,2.677931e-04,5.368111e-05,3.747267e-04,1.610433e-04,4.816602e-04,2.684056e-04,2.330314e-03,2.116202e-03,6.562289e-03,6.348606e-03,1.079426e-02,1.058101e-02,1.066970e-03,8.528584e-04,2.772259e-03,2.558575e-03,4.477547e-03,4.264292e-03
2.752279e+02,2.658092e-04,5.320869e-05,3.718009e-04,1.596261e-04,4.777927e-04,2.660434e-04,2.313595e-03,2.100995e-03,6.515160e-03,6.302985e-03,1.071672e-02,1.050497e-02,1.059447e-03,8.468468e-04,2.752715e-03,2.540540e-03,4.445983e-03,4.234234e-03
2.791554e+02,2.638359e-04,5.273626e-05,3.688858e-04,1.582088e-04,4.739357e-04,2.636813e-04,2.296888e-03,2.085788e-03,6.468041e-03,6.257364e-03,1.063919e-02,1.042894e-02,1.051935e-03,8.408353e-04,2.733183e-03,2.522506e-03,4.414431e-03,4.204176e-03
2.831390e+02,2.618732e-04,5.226384e-05,3.659812e-04,1.567915e-04,4.700892e-04,2.613192e-04,2.280190e-03,2.070581e-03,6.420932e-03,6.211743e-03,1.056167e-02,1.035290e-02,1.044433e-03,8.348237e-04,2.713661e-03,2.504471e-03,4.382889e-03,4.174119e-03
2.871794e+02,2.599247e-04,5.179515e-05,3.630984e-04,1.553855e-04,4.662720e-04,2.589758e-04,2.263503e-03,2.055374e-03,6.373834e-03,6.166122e-03,1.048417e-02,1.027687e-02,1.036942e-03,8.288122e-04,2.694150e-03,2.486437e-03,4.351357e-03,4.144061e-03
2.912774e+02,2.579917e-04,5.133135e-05,3.602406e-04,1.539941e-04,4.624896e-04,2.566568e-04,2.247240e-03,2.040580e-03,6.327986e-03,6.121739e-03,1.040873e-02,1.020290e-02,1.029577e-03,8.229168e-04,2.674997e-03,2.468750e-03,4.320417e-03,4.114584e-03
2.954340e+02,2.560779e-04,5.087655e-05,3.574202e-04,1.526297e-04,4.587625e-04,2.543828e-04,2.231491e-03,2.026290e-03,6.283661e-03,6.078870e-03,1.033583e-02,1.013145e-02,1.022400e-03,8.171986e-04,2.656386e-03,2.451596e-03,4.290373e-03,4.085993e-03
2.996498e+02,2.541745e-04,5.042175e-05,3.546101e-04,1.512653e-04,4.550457e-04,2.521088e-04,2.215752e-03,2.012000e-03,6.239344e-03,6.035999e-03,1.026294e-02,1.006000e-02,1.015233e-03,8.114805e-04,2.637786e-03,2.434442e-03,4.260340e-03,4.057403e-03
3.039258e+02,2.522900e-04,4.997563e-05,3.518362e-04,1.499269e-04,4.513824e-04,2.498782e-04,2.200024e-03,1.997710e-03,6.195039e-03,5.993130e-03,1.019005e-02,9.988550e-03,1.008077e-03,8.057624e-04,2.619196e-03,2.417287e-03,4.230316e-03,4.028812e-03
3.082629e+02,2.504164e-04,4.953030e-05,3.490748e-04,1.485909e-04,4.477332e-04,2.476515e-04,2.184306e-03,1.983420e-03,6.150744e-03,5.950260e-03,1.011718e-02,9.917101e-03,1.000930e-03,8.000442e-04,2.600617e-03,2.400133e-03,4.200303e-03,4.000221e-03
3.126618e+02,2.485529e-04,4.908496e-05,3.463235e-04,1.472549e-04,4.440940e-04,2.454248e-04,2.168598e-03,1.969130e-03,6.106458e-03,5.907389e-03,1.004432e-02,9.845649e-03,9.937940e-04,7.943261e-04,2.582047e-03,2.382978e-03,4.170300e-03,3.971631e-03
3.171235e+02,2.467041e-04,4.864434e-05,3.435963e-04,1.459330e-04,4.404884e-04,2.432217e-04,2.152900e-03,1.954840e-03,6.062183e-03,5.864520e-03,9.971467e-03,9.774200e-03,9.866677e-04,7.886080e-04,2.563487e-03,2.365824e-03,4.140306e-03,3.943040e-03
3.216488e+02,2.448706e-04,4.820904e-05,3.408950e-04,1.446271e-04,4.369194e-04,2.410452e-04,2.138099e-03,1.941438e-03,6.020581e-03,5.824313e-03,9.903063e-03,9.707188e-03,9.797411e-04,7.830796e-04,2.545507e-03,2.349239e-03,4.111272e-03,3.915398e-03
3.262388e+02,2.430499e-04,4.777664e-05,3.382122e-04,1.433299e-04,4.333746e-04,2.388832e-04,2.123217e-03,1.927944e-03,5.978714e-03,5.783832e-03,9.834211e-03,9.639719e-03,9.728993e-04,7.776261e-04,2.527761e-03,2.332878e-03,4.082622e-03,3.888130e-03
3.308942e+02,2.412468e-04,4.735214e-05,3.355629e-04,1.420564e-04,4.298790e-04,2.367607e-04,2.108329e-03,1.914434e-03,5.936808e-03,5.743302e-03,9.765288e-03,9.572170e-03,9.660673e-04,7.721726e-04,2.510024e-03,2.316518e-03,4.053981e-03,3.860863e-03
3.356161e+02,2.394535e-04,4.692764e-05,3.329233e-04,1.407829e-04,4.263932e-04,2.346382e-04,2.093449e-03,1.900923e-03,5.894911e-03,5.702770e-03,9.696372e-03,9.504617e-03,9.592450e-04,7.667191e-04,2.492298e-03,2.300157e-03,4.025351e-03,3.833596e-03
3.404053e+02,2.376699e-04,4.650314e-05,3.302934e-04,1.395094e-04,4.229170e-04,2.325157e-04,2.078580e-03,1.887413e-03,5.853024e-03,5.662240e-03,9.627469e-03,9.437067e-03,9.524323e-04,7.612656e-04,2.474581e-03,2.283797e-03,3.996729e-03,3.806328e-03
3.452629e+02,2.359026e-04,4.608547e-05,3.276936e-04,1.382564e-04,4.194845e-04,2.304273e-04,2.063219e-03,1.873402e-03,5.809643e-03,5.620206e-03,9.556067e-03,9.367010e-03,9.456293e-04,7.558121e-04,2.456874e-03,2.267436e-03,3.968118e-03,3.779061e-03
3.501898e+02,2.341486e-04,4.567145e-05,3.251142e-04,1.370143e-04,4.160797e-04,2.283572e-04,2.047829e-03,1.859352e-03,5.766156e-03,5.578056e-03,9.484483e-03,9.296760e-03,9.388434e-04,7.503663e-04,2.439199e-03,2.251099e-03,3.939554e-03,3.751831e-03
3.551871e+02,2.324133e-04,4.526669e-05,3.225720e-04,1.358001e-04,4.127307e-04,2.263334e-04,2.033401e-03,1.846254e-03,5.725535e-03,5.538763e-03,9.417670e-03,9.231272e-03,9.322607e-04,7.451141e-04,2.422114e-03,2.235342e-03,3.911968e-03,3.725570e-03
3.602556e+02,2.306873e-04,4.486194e-05,3.200392e-04,1.345858e-04,4.093910e-04,2.243097e-04,2.018982e-03,1.833157e-03,5.684924e-03,5.499471e-03,9.350866e-03,9.165784e-03,9.256872e-04,7.398618e-04,2.405039e-03,2.219585e-03,3.884390e-03,3.699309e-03
3.653964e+02,2.289708e-04,4.445719e-05,3.175158e-04,1.333716e-04,4.060607e-04,2.222860e-04,2.004573e-03,1.820059e-03,5.644322e-03,5.460178e-03,9.284071e-03,9.100296e-03,9.191231e-04,7.346095e-04,2.387973e-03,2.203829e-03,3.856822e-03,3.673048e-03
3.706107e+02,2.272634e-04,4.405244e-05,3.150015e-04,1.321573e-04,4.027396e-04,2.202622e-04,1.990173e-03,1.806962e-03,5.603731e-03,5.420887e-03,9.217289e-03,9.034811e-03,9.125682e-04,7.293572e-04,2.370916e-03,2.188072e-03,3.829264e-03,3.646786e-03
